fact_id,source_id,page,page_status,line_start,line_end,chapter,section,disease,disease_or_topic,prescription_no,prescription_title,items,usage,notes
HANDBOOK-RX-0150,SRC-0087,72,TOC_MAPPED,3013,3023,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,弓形虫病,弓形虫病,2,,磺胺嘧啶；3.5克；二甲氧苄氨嘧啶；0.7克,用法：混匀1次喂服，磺胺嘧啶按1千克体重70毫克用药，二甲氧苄氨嘧啶按1千克体重14毫克用药。每日2次，连用3天以上。,
HANDBOOK-RX-0151,SRC-0087,72,TOC_MAPPED,3025,3029,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,弓形虫病,7克,3,,增效磺胺-5-甲氧嘧啶注射液（内含 $10\%$ 磺胺-5-甲氧嘧啶和 $2\%$ 甲氧苄氨嘧啶）,用法：每10千克体重不超过2毫升，每日1次，连续 $3\sim 5$ 天。,
HANDBOOK-RX-0152,SRC-0087,72,TOC_MAPPED,3031,3035,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,弓形虫病,7克,4,,鸭跖草、地锦草、败酱草、旱莲草、翻白草各等份,用法：水煎灌服，按每次每头猪 $50\sim 100$ 克，每日1次，连用 $3\sim 5$ 天。,
HANDBOOK-RX-0153,SRC-0087,73,TOC_MAPPED,3058,3062,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,球虫病,球虫病,1,,百球清 $20\sim 30$ 毫克/千克体重,用法：1次喂服。,
HANDBOOK-RX-0154,SRC-0087,73,TOC_MAPPED,3064,3068,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,球虫病,球虫病,2,,磺胺二甲嘧啶 100毫克/千克体重,用法：1次喂服，每天1次，连用 $3\sim 7$ 天。,
HANDBOOK-RX-0155,SRC-0087,73,TOC_MAPPED,3070,3074,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,球虫病,球虫病,3,,氨丙啉 $15\sim 40$ 毫克/千克体重,用法：1次喂服，每天1次，连用 $5\sim 6$ 天。,
HANDBOOK-RX-0156,SRC-0087,73,TOC_MAPPED,3076,3080,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,球虫病,球虫病,4,,鸭跖草、地锦草、败酱草、旱莲草、翻白草各等份,用法：水煎灌服，按每次每头猪 $50\sim 100$ 克，每日1次，连用 $3\sim 5$ 天。,
HANDBOOK-RX-0157,SRC-0087,74,TOC_MAPPED,3099,3103,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,小袋纤毛虫病,小袋纤毛虫病,1,,盐酸土霉素 1.5～2.5克,用法：按每日1千克体重 $30\sim 50$ 毫克用药，分 $2\sim 3$ 次喂服。,
HANDBOOK-RX-0158,SRC-0087,74,TOC_MAPPED,3105,3123,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,小袋纤毛虫病,小袋纤毛虫病,2,,牛乳；1000毫升；碘片；5克；碘化钾；10克；水；100毫升,用法：混匀让其自饮。,
HANDBOOK-RX-0159,SRC-0087,74,TOC_MAPPED,3125,3131,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,小袋纤毛虫病,小袋纤毛虫病,3,,二甲硝咪唑；2克,用法：一次喂服，按1千克体重40毫克用药，肌内注射减半。,
HANDBOOK-RX-0160,SRC-0087,74,TOC_MAPPED,3133,3145,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,小袋纤毛虫病,小袋纤毛虫病,4,,青蒿片（每片含原生药2.4克，200毫克/千克体重）；次硝酸铋；5克；酵母片；5克,用法：1次喂服，每日2次，连续2次。,
HANDBOOK-RX-0161,SRC-0087,75,TOC_MAPPED,3165,3169,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪疥螨病,猪疥螨病,1,,$0.5\% \sim 1\%$ 敌百虫,用法：喷洒或擦洗猪体。用敌百虫治疗时，不可用碱性水洗刷，否则会引起中毒。隔1周重复治疗1次。,
HANDBOOK-RX-0162,SRC-0087,75,TOC_MAPPED,3171,3175,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪疥螨病,猪疥螨病,2,,蝇毒磷乳剂,用法：用 $0.025\% \sim 0.05\%$ 药液喷洒或药浴。,
HANDBOOK-RX-0163,SRC-0087,75,TOC_MAPPED,3177,3183,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪疥螨病,猪疥螨病,3,,阿维菌素或伊维菌素；0.3毫克/千克体重,用法：皮下注射或用浇泼剂在皮肤上浇注。拌入饲料，每天0.1毫克/千克体重，连用7天。,
HANDBOOK-RX-0164,SRC-0087,75,TOC_MAPPED,3185,3189,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪疥螨病,3毫克/千克体重,4,,双甲脒,用法： $0.025\% \sim 0.05\%$ 涂擦或泼洒患部， $7 \sim 10$ 天后再重复1次。,
HANDBOOK-RX-0165,SRC-0087,75,TOC_MAPPED,3191,3195,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪疥螨病,3毫克/千克体重,5,,多拉菌素 0.3毫克/千克体重,用法：皮下或肌内注射。,
HANDBOOK-RX-0166,SRC-0087,75,TOC_MAPPED,3197,3205,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪疥螨病,3毫克/千克体重,6,,狼毒、白矾、白芷、硫磺各45克；花椒 60克；大枫子、铜绿各30克,用法：研细为末，棉籽油调，涂患部。如全身患病，每次只涂四分之一，以防中毒。,
HANDBOOK-RX-0167,SRC-0087,75,TOC_MAPPED,3207,3211,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪疥螨病,3毫克/千克体重,7,,川椒、石灰、硫磺各50克,用法：共研细末，加桐油搽用，每日1次。,
HANDBOOK-RX-0168,SRC-0087,75,TOC_MAPPED,3213,3217,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪疥螨病,3毫克/千克体重,8,,烟叶梗子、黄花菜根、大麻子仁各200克，苦楝根皮250克，硫磺100克,用法：加水2千克。煎至红赤色，去渣涂擦患处。,
HANDBOOK-RX-0169,SRC-0087,75,TOC_MAPPED,3219,3225,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪疥螨病,3毫克/千克体重,9,,蛇床子15克 白藓皮15克 当归15克 百部15克 地肤子12克 紫草12克 荆芥12克 狼毒12克,用法：各药混合，共研为细末，另用硫磺20克、冰片12克、棉籽油或猪脂500毫升，将前8味药放入油内炸3分钟，待温后再将硫磺、冰片加入，拌匀即可。用时先用温肥皂水洗净患处，待干后将药物分次涂擦，每次面积不可过大，以免中毒。,说明：本法用于治疗仔猪疥螨病。
HANDBOOK-RX-0170,SRC-0087,76,TOC_MAPPED,3246,3250,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪蠕形螨病,猪蠕形螨病,1,,$0.5\% \sim 1\%$ 敌百虫,用法：喷洒或擦洗猪体。用敌百虫治疗时，不可用碱性水洗刷，否则会引起中毒。隔1周重复治疗1次。,
HANDBOOK-RX-0171,SRC-0087,76,TOC_MAPPED,3252,3256,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪蠕形螨病,猪蠕形螨病,2,,蝇毒磷乳剂,用法：用 $0.025\% \sim 0.05\%$ 药液喷洒或药浴。,
HANDBOOK-RX-0172,SRC-0087,76,TOC_MAPPED,3258,3262,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪蠕形螨病,猪蠕形螨病,3,,阿维菌素或伊维菌素0.3毫克/千克体重,用法：皮下注射或用浇泼剂在皮肤上浇注。拌入饲料，每天0.1毫克/千克体重，连用7天。,
HANDBOOK-RX-0173,SRC-0087,76,TOC_MAPPED,3264,3268,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪蠕形螨病,猪蠕形螨病,4,,双甲脒,用法：用 $0.025\% \sim 0.05\%$ 涂擦或泼洒患部， $7 \sim 10$ 天后再重复1次。,
HANDBOOK-RX-0174,SRC-0087,76,TOC_MAPPED,3270,3274,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪蠕形螨病,猪蠕形螨病,5,,多拉菌素 0.3毫克/千克体重,用法：皮下或肌内注射。,
HANDBOOK-RX-0175,SRC-0087,76,TOC_MAPPED,3276,3284,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪蠕形螨病,猪蠕形螨病,6,,狼毒、白矾、白芷、硫磺各45克；花椒60克；大枫子、铜绿各30克,用法：研细为末，棉籽油调，涂患部。如全身患病，每次只涂四分之一，以防中毒。,
HANDBOOK-RX-0176,SRC-0087,76,TOC_MAPPED,3286,3290,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪蠕形螨病,猪蠕形螨病,7,,川椒、石灰、硫磺各50克,用法：共研细末，加桐油搽，每日1次。,
HANDBOOK-RX-0177,SRC-0087,76,TOC_MAPPED,3292,3296,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪蠕形螨病,猪蠕形螨病,8,,烟叶梗子、黄花菜根、大麻子仁各200克，苦楝根皮250克，硫磺100克,用法：加水2千克，煎至红赤色，去渣涂擦患处。,
HANDBOOK-RX-0178,SRC-0087,76,TOC_MAPPED,3298,3306,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪蠕形螨病,猪蠕形螨病,9,,蛇床子15克 白藓皮15克 当归15克 百部15克 地肤子12克 紫草12克 荆芥12克 狼毒12克；温肥皂水洗净患处，待干后将药物分次涂擦，每次面积不可过大，以免中毒。,用法：各药混合，共研为细末，另用硫磺20克、冰片12克、棉籽油或猪脂500毫升，将前8味药放入油内炸3分钟，待温后再将硫磺、冰片加入，拌匀即可。用时先用,说明：本法用于治疗仔猪疥螨病。
HANDBOOK-RX-0179,SRC-0087,78,TOC_MAPPED,3326,3330,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪虱病,猪虱病,1,,敌百虫,用法： $0.5\% \sim 1\%$ 的水溶液喷洒或药浴 $1 \sim 2$ 次。,
HANDBOOK-RX-0180,SRC-0087,78,TOC_MAPPED,3332,3336,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪虱病,猪虱病,2,,溴氰菊酯或敌虫菊酯乳剂,用法：喷洒猪体。,
HANDBOOK-RX-0181,SRC-0087,78,TOC_MAPPED,3338,3342,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪虱病,猪虱病,3,,双甲脒,用法： $0.025\% \sim 0.05\%$ 涂擦或泼洒患部， $7 \sim 10$ 天后重复治疗1次。,
HANDBOOK-RX-0182,SRC-0087,78,TOC_MAPPED,3344,3348,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪虱病,猪虱病,4,,阿维菌素或伊维菌素 0.3毫克/千克体重,用法：皮下注射或用浇泼剂在皮肤上浇注。拌入饲料，每天0.1毫克/千克体重，连用7天。,
HANDBOOK-RX-0183,SRC-0087,78,TOC_MAPPED,3350,3356,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪虱病,猪虱病,5,,百部 60克；烧酒 1千克,用法：百部浸酒内24小时后，滤出百部渣，用滤液涂擦患部。,
HANDBOOK-RX-0184,SRC-0087,78,TOC_MAPPED,3358,3362,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪虱病,猪虱病,6,,侧柏叶 500克,用法：研末煮沸，候冷洗涤猪身体 $1\sim 3$ 次。,
HANDBOOK-RX-0185,SRC-0087,78,TOC_MAPPED,3364,3368,第三章 猪寄生虫病用药与处方,第二节 常见的猪寄生虫病,猪虱病,猪虱病,7,,百部250克 苍术125克 雄黄60克，精油250毫升,用法：百部加水2000毫升，煮沸1小时，过滤，加入粉碎为细末的苍术、雄黄，再加清油调匀，每次用适量涂搽患部。,
HANDBOOK-RX-0186,SRC-0087,80,TOC_MAPPED,3391,3401,第四章 猪内科病用药与处方,第一节 普通内科病,咽炎,咽炎,1,,氯化胺；3克；人工盐；5克,用法：做成舐剂，一次服用，每天2次，连用 $2\sim 3$ 天。,
HANDBOOK-RX-0187,SRC-0087,80,TOC_MAPPED,3403,3423,第四章 猪内科病用药与处方,第一节 普通内科病,咽炎,咽炎,2,,（1）鱼石脂软膏；适量；或止痛消炎膏；适量；（2）注射用青霉素钠；100万单位；注射用水；5毫升,用法：咽喉部涂布，每天1次，连用 $3\sim 5$ 天。；用法：一次肌内注射，每天2次，连用 $3\sim 5$ 天。,
HANDBOOK-RX-0188,SRC-0087,80,TOC_MAPPED,3425,3435,第四章 猪内科病用药与处方,第一节 普通内科病,咽炎,咽炎,3,,0.25%普鲁卡因溶液；$10\sim 20$ 毫升；注射用青霉素钠；40万～80万单位,用法：混合后一次喉头周围封闭，每天2次，连用 $3\sim 5$ 天。,
HANDBOOK-RX-0189,SRC-0087,80,TOC_MAPPED,3437,3453,第四章 猪内科病用药与处方,第一节 普通内科病,咽炎,25%普鲁卡因溶液,4,,山豆根10克；麦冬10克；射干10克；桔梗10克；芒硝60克；胖大海6克；甘草12克,用法：水煎，1次灌服。,
HANDBOOK-RX-0190,SRC-0087,81,TOC_MAPPED,3499,3505,第四章 猪内科病用药与处方,第一节 普通内科病,胃肠卡他,胃肠卡他,1,,干酵母（食母生） 10克；碳酸氢钠（小苏打）3克,用法：分6次服用，每天2次。,
HANDBOOK-RX-0191,SRC-0087,81,TOC_MAPPED,3507,3511,第四章 猪内科病用药与处方,第一节 普通内科病,胃肠卡他,胃肠卡他,2,,黄连素注射液 $9\sim 10$ 毫升,用法：1次肌内注射，按1千克体重 $0.16\sim 0.2$ 毫升用药。每天2次，连用 $3\sim$ 4天。,
HANDBOOK-RX-0192,SRC-0087,81,TOC_MAPPED,3513,3523,第四章 猪内科病用药与处方,第一节 普通内科病,胃肠卡他,胃肠卡他,3,,麦芽30克 焦山楂15克；神曲30克；莱菔子30克；大黄15克 芒硝30克,用法：共研细末，每次 $30\sim 50$ 克拌料内服，每天2次，连服 $5\sim 7$ 天。,
HANDBOOK-RX-0193,SRC-0087,81,TOC_MAPPED,3525,3529,第四章 猪内科病用药与处方,第一节 普通内科病,胃肠卡他,胃肠卡他,4,针灸,穴位：后三里、后海、百会、脾俞、玉堂；针法：白针、血针。,,
HANDBOOK-RX-0194,SRC-0087,17,TOC_MAPPED,3554,3590,第四章 猪内科病用药与处方,第一节 普通内科病,胃肠炎,胃肠炎,1,,$①$ 氟苯尼考；适量；$②$ $5\%$ 葡萄糖溶液或生理盐水；$100\sim 300$ 毫升；$10\% \sim 25\%$ 葡萄糖注射液；$30\sim 50$ 毫升；5%碳酸氢钠注射液；$30\sim 50$ 毫升；$③$ 次硝酸铋 $2\sim 6$ 克；$④$ $10\%$ 安钠咖或樟脑磺酸钠注射液 $5\sim 10$ 毫升；⑤ 硫酸阿托品注射液 $2\sim 4$ 毫克,用法：按1千克体重 $10\sim 15$ 毫克拌料内服，每天2次，连用 $3\sim 4$ 天。；用法：一次静脉注射。；用法：1次内服。；用法：1次肌内注射。；用法：1次皮下注射。,说明：也可注射磺胺嘧啶钠（0.1～0.15克/千克）或 $10\%$ 增效磺胺嘧啶（0.2～0.3毫升/千克）或口服呋喃唑酮（痢特灵）（10毫克/千克）。；说明：也可用鞣酸蛋白 $2\sim 5$ 克或木炭末、锅底灰 $10\sim 30$ 克内服。
HANDBOOK-RX-0195,SRC-0087,17,TOC_MAPPED,3592,3600,第四章 猪内科病用药与处方,第一节 普通内科病,胃肠炎,胃肠炎,2,郁金散加味,郁金15克 诃子10克 黄连6克 黄芩10克；黄柏10克 桅子10克 大黄15克 白芍10克；罂粟壳6克 乌梅20克,用法：煎汁去渣，1次灌服。,
HANDBOOK-RX-0196,SRC-0087,17,TOC_MAPPED,3602,3610,第四章 猪内科病用药与处方,第一节 普通内科病,胃肠炎,胃肠炎,3,,槐花12克 地榆12克 黄芩20克 薯香20克；青蒿20克 茯苓12克 车前草20克,用法：煎汤去渣，1次灌服。,说明：用于有便血症状时。
HANDBOOK-RX-0197,SRC-0087,17,TOC_MAPPED,3612,3616,第四章 猪内科病用药与处方,第一节 普通内科病,胃肠炎,胃肠炎,4,针灸,穴位：脾俞、百会、后海；针法：白针,,
HANDBOOK-RX-0198,SRC-0087,85,TOC_MAPPED,3664,3670,第四章 猪内科病用药与处方,第一节 普通内科病,肠便秘,肠便秘,1,,硫酸钠 6克 人工盐 6克,用法：拌料给药，每天3次。,说明：也可用大黄苏打片60克，分2次喂服。或用硫酸镁40克，分两次拌料给药。
HANDBOOK-RX-0199,SRC-0087,85,TOC_MAPPED,3672,3678,第四章 猪内科病用药与处方,第一节 普通内科病,肠便秘,肠便秘,2,,食盐 100～200克；鱼石脂（用酒精溶解） $20\sim 25$ 克,用法：加温水 $8\sim 10$ 千克，待食盐化开后，1次灌服。,
HANDBOOK-RX-0200,SRC-0087,85,TOC_MAPPED,3680,3684,第四章 猪内科病用药与处方,第一节 普通内科病,肠便秘,肠便秘,3,,温肥皂水 适量,用法：深部灌肠。,
HANDBOOK-RX-0201,SRC-0087,85,TOC_MAPPED,3686,3694,第四章 猪内科病用药与处方,第一节 普通内科病,肠便秘,肠便秘,4,,槟榔6克 枳实9克 厚朴9克 大黄15克；芒硝30克,用法：水煎至 $500\sim 1000$ 毫升，1次灌服。,说明：也可使用木槟硝黄散（木香8克，槟榔6克，大黄15克，芒硝30克）。
HANDBOOK-RX-0202,SRC-0087,85,TOC_MAPPED,3696,3702,第四章 猪内科病用药与处方,第一节 普通内科病,肠便秘,肠便秘,5,,蜂蜜100克 麻油100毫升,用法：加温水适量，调匀，1次灌服。,说明：用于瘦弱、怀孕后期的母猪。
HANDBOOK-RX-0203,SRC-0087,85,TOC_MAPPED,3704,3708,第四章 猪内科病用药与处方,第一节 普通内科病,肠便秘,肠便秘,6,针灸,穴位：山根、玉堂、脾俞、后海、百会、后三里、尾尖；针法：血针、白针。,,
HANDBOOK-RX-0204,SRC-0087,86,TOC_MAPPED,3733,3739,第四章 猪内科病用药与处方,第一节 普通内科病,支气管肺炎,支气管肺炎,1,,左旋咪唑；400毫克,用法：1次喂服，按1千克体重8毫克用药。,
HANDBOOK-RX-0205,SRC-0087,86,TOC_MAPPED,3741,3747,第四章 猪内科病用药与处方,第一节 普通内科病,支气管肺炎,支气管肺炎,2,,四咪唑（驱虫净）；1克,用法：1次喂服，按1千克体重20毫克用药。,
HANDBOOK-RX-0206,SRC-0087,86,TOC_MAPPED,3749,3761,第四章 猪内科病用药与处方,第一节 普通内科病,支气管肺炎,支气管肺炎,3,,碘片；1克；碘化钾；2克；蒸馏水 1500毫升,用法：混匀灭菌后气管内注射，按1千克体重0.5毫升用药，间隔 $2\sim 3$ 天后重复使用1次，连用3次。,
HANDBOOK-RX-0207,SRC-0087,86,TOC_MAPPED,3763,3767,第四章 猪内科病用药与处方,第一节 普通内科病,支气管肺炎,支气管肺炎,4,,百部 24～60克,用法：煎汁1次灌服，每日1剂，连用 $2\sim 3$ 剂。,
HANDBOOK-RX-0208,SRC-0087,86,TOC_MAPPED,3769,3773,第四章 猪内科病用药与处方,第一节 普通内科病,支气管肺炎,支气管肺炎,5,,苍耳子、桑白皮各50克，茄子根100克,用法：煎水灌服。,
HANDBOOK-RX-0209,SRC-0087,86,TOC_MAPPED,3775,3779,第四章 猪内科病用药与处方,第一节 普通内科病,支气管肺炎,支气管肺炎,6,,板蓝根35克、大青叶30克、忍冬藤30克，煎水灌服；桑根皮、枸杞根皮、瓜萎根20克，蒲公英40克,用法：共研细末，开水冲调，1次灌服。,
HANDBOOK-RX-0210,SRC-0087,88,TOC_MAPPED,3808,3812,第四章 猪内科病用药与处方,第一节 普通内科病,纤维素性肺炎,纤维素性肺炎,1,,三棵针皮20克、麻黄5克、生姜13克，水煎汁去渣，加豆腐200克,用法：灌服，1次/天。,
HANDBOOK-RX-0211,SRC-0087,88,TOC_MAPPED,3814,3818,第四章 猪内科病用药与处方,第一节 普通内科病,纤维素性肺炎,纤维素性肺炎,2,,三棵针皮30克、鲜蒲公英40克、紫皮大蒜20克，共捣烂，加蛋清2个，食醋100毫升,用法：调匀，1次灌服。,
HANDBOOK-RX-0212,SRC-0087,89,TOC_MAPPED,3843,3849,第四章 猪内科病用药与处方,第一节 普通内科病,支气管炎,支气管炎,1,,硫酸卡那霉素注射液 50万单位,用法：1次肌内注射，按1千克体重1万单位用药。每天2次，连用 $3\sim 5$ 天。,说明：也可用庆大霉素、青霉素或环丙沙星配合地塞米松治疗。
HANDBOOK-RX-0213,SRC-0087,89,TOC_MAPPED,3851,3855,第四章 猪内科病用药与处方,第一节 普通内科病,支气管炎,支气管炎,2,,$3\%$ 盐酸麻黄素 $1\sim 2$ 毫升,用法：1次肌内注射，每天1次，连用 $3\sim 5$ 天。,
HANDBOOK-RX-0214,SRC-0087,89,TOC_MAPPED,3857,3861,第四章 猪内科病用药与处方,第一节 普通内科病,支气管炎,支气管炎,3,,复方甘草合剂 $15\sim 30$ 毫升,用法：1次灌服，每天 $2\sim 3$ 次，连用 $\acute{3}\sim 5$ 天。,
HANDBOOK-RX-0215,SRC-0087,89,TOC_MAPPED,3863,3867,第四章 猪内科病用药与处方,第一节 普通内科病,支气管炎,支气管炎,4,,癞蛤蟆 若于,用法：除去内脏，装满白矾末，用麻线扎好，阴干，用时焙干为末，每天取2克与适量白萝卜、小米煮稀饭喂饲。,
HANDBOOK-RX-0216,SRC-0087,89,TOC_MAPPED,3869,3875,第四章 猪内科病用药与处方,第一节 普通内科病,支气管炎,支气管炎,5,,款冬花15克 知母15克 川贝母15克 马兜铃15克；桔梗20克 杏仁15克 金银花15克,用法：水煎1次灌服，每天1剂。,
HANDBOOK-RX-0217,SRC-0087,89,TOC_MAPPED,3877,3883,第四章 猪内科病用药与处方,第一节 普通内科病,支气管炎,支气管炎,6,,紫菀6克 炙百部9克 白前9克 桔梗3克；橘红3克 甘草3克,用法：煎汁，1次灌服，每天1剂。,
HANDBOOK-RX-0218,SRC-0087,89,TOC_MAPPED,3885,3889,第四章 猪内科病用药与处方,第一节 普通内科病,支气管炎,支气管炎,7,针灸,穴位：苏气、大椎、风池、山根、耳尖、尾尖；针法：白针、血针。,,
HANDBOOK-RX-0219,SRC-0087,91,TOC_MAPPED,3912,3918,第四章 猪内科病用药与处方,第一节 普通内科病,膀胱炎,膀胱炎,1,,青霉素G钠 100万单位 链霉素 100万单位；注射用水 5毫升,用法：一次肌内注射，每天2次，连用 $3\sim 5$ 天。,
HANDBOOK-RX-0220,SRC-0087,91,TOC_MAPPED,3920,3926,第四章 猪内科病用药与处方,第一节 普通内科病,膀胱炎,膀胱炎,2,,$20\%$ 乌洛托品注射液 $20\sim 30$ 毫升,用法：一次静脉注射，每天1次，连用 $3\sim 5$ 天。,说明：也可用呋喃妥因（呋喃咀啶）。
HANDBOOK-RX-0221,SRC-0087,91,TOC_MAPPED,3928,3934,第四章 猪内科病用药与处方,第一节 普通内科病,膀胱炎,膀胱炎,3,,黄芩15克 桅子15克 车前子10克 木通10克；甘草15克 知母15克 黄柏15克 猪苓10克,用法：煎汤灌服，每天1剂。,
HANDBOOK-RX-0222,SRC-0087,92,TOC_MAPPED,3955,3965,第四章 猪内科病用药与处方,第一节 普通内科病,尿道结石,尿道结石,1,,青霉素；100万单位；注射用水；5毫升,用法：1次肌内注射，每天2次，连用 $3\sim 5$ 天。,
HANDBOOK-RX-0223,SRC-0087,92,TOC_MAPPED,3967,3973,第四章 猪内科病用药与处方,第一节 普通内科病,尿道结石,尿道结石,2,,1%速尿注射液；$5\sim 10$ 毫升,用法：1次肌内注射。按1千克体重 $1\sim 2$ 毫克用药，每天2次，连用 $3\sim 5$ 天。,
HANDBOOK-RX-0224,SRC-0087,92,TOC_MAPPED,3975,3979,第四章 猪内科病用药与处方,第一节 普通内科病,尿道结石,尿道结石,3,,明矾水或 $0.1\%$ 依沙吖啶（雷佛奴尔）溶液 适量,用法：冲洗尿道。,
HANDBOOK-RX-0225,SRC-0087,92,TOC_MAPPED,3981,3993,第四章 猪内科病用药与处方,第一节 普通内科病,尿道结石,尿道结石,4,,车前子12克；滑石12克；黄连12克；栀子12克；木通10克 甘草10克,用法：煎汤灌服，每天1剂。,
HANDBOOK-RX-0226,SRC-0087,93,TOC_MAPPED,4015,4019,第四章 猪内科病用药与处方,第一节 普通内科病,脑膜脑炎,脑膜脑炎,1,抑菌消炎,$10\%$ 磺胺嘧啶钠液 $20\sim 40$ 毫升 $40\%$ 乌洛托品液 $10\sim 20$ 毫升,用法：静脉注射，2次/天。,
HANDBOOK-RX-0227,SRC-0087,93,TOC_MAPPED,4021,4027,第四章 猪内科病用药与处方,第一节 普通内科病,脑膜脑炎,脑膜脑炎,2,降低颅内压，减轻脑水肿,$25\%$ 山梨醇或 $20\%$ 甘露醇 $50\sim 100$ 毫升,用法：静脉注射，1次/天。,说明：兴奋症状明显时，可应用溴化钠或溴化钾 $2\sim 5$ 克内服，或用 $10\%$ 水合氯醛 $50\sim 100$ 毫升灌肠，或用氯丙嗪按 $1\sim 3$ 毫升/千克体重肌内注射；也可服用盐类泻剂以排除秘结的积粪。
HANDBOOK-RX-0228,SRC-0087,93,TOC_MAPPED,4053,4061,第四章 猪内科病用药与处方,第一节 普通内科病,日射病与热射病,日射病与热射病,1,,(1) $10\%$ 樟脑磺酸钠注射液 4～6毫升；(2） $5\%$ 葡萄糖生理盐水 $200\sim 500$ 毫升,用法：1次肌内注射，每天2次。；用法：耳静脉放血 $100\sim 300$ 毫升后1次静脉注射， $4\sim 6$ 小时后重复1次。,
HANDBOOK-RX-0229,SRC-0087,93,TOC_MAPPED,4063,4067,第四章 猪内科病用药与处方,第一节 普通内科病,日射病与热射病,日射病与热射病,2,,鱼腥草100克 野菊花100克 淡竹叶100克 陈皮25克,用法：煎水1000毫升，1次灌服。,
HANDBOOK-RX-0230,SRC-0087,93,TOC_MAPPED,4069,4075,第四章 猪内科病用药与处方,第一节 普通内科病,日射病与热射病,日射病与热射病,3,,生石膏25克 鲜芦根70克 薯香10克 佩兰10克；青蒿10克 薄荷10克 鲜荷叶70克,用法：水煎灌服，每日1剂。,
HANDBOOK-RX-0231,SRC-0087,93,TOC_MAPPED,4077,4081,第四章 猪内科病用药与处方,第一节 普通内科病,日射病与热射病,日射病与热射病,4,针灸,穴位：山根、天门、血印、耳尖、尾尖、鼻梁、涌泉、滴水、蹄头；针法：血针。,,
HANDBOOK-RX-0232,SRC-0087,57,TOC_MAPPED,4117,4125,第四章 猪内科病用药与处方,第一节 普通内科病,猪应激综合征,诊断,1,,盐酸氯丙嗪 $1\sim 2$ 毫克/千克体重；或安定 $1\sim 7$ 毫克/千克体重,用法：一次肌内注射。,说明：也可应用维生素C与亚硒酸钠维生素E合剂、盐酸苯海拉明、水杨酸等。静脉注射 $5\%$ 碳酸氢钠溶液可防止酸中毒。
HANDBOOK-RX-0233,SRC-0087,96,TOC_MAPPED,4154,4162,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,新生仔猪低血糖症,新生仔猪低血糖症,1,,$①$ $50\%$ 葡萄糖注射液 20毫升；② 维生素 $\mathrm{B}_{12}$ 注射液 $2\sim 3$ 毫升,用法：1次静脉注射，每天1次；用法：一次肌内注射，每天1次。,
HANDBOOK-RX-0234,SRC-0087,96,TOC_MAPPED,4164,4174,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,新生仔猪低血糖症,新生仔猪低血糖症,2,,当归20克；黄芪20克；红糖30克,用法：当归、黄芪加水煎成100毫升，加入红糖混匀后一次灌服。,说明：痉挛者加钩藤20克，四肢无力者加牛膝20克、木瓜20克。
