source_id,chapter,drug_candidate,hit_terms,pdf_pages,relation_hint,risk_flag,context_sample,evidence_status
SRC-0074,Diseases of Swine 11e Chapter 60 Staphylococcosis,sulfonamides,sulfamethoxazole,954; 955,treatment_or_control_candidate,standard_review,"d to provide evidence of the appropriate treatment. In the absence of drug suscepti- bility results, ceftiofur, enrofloxacin, and combination of trimethoprim/sulfamethoxazole and lincomycin are best choices. Injection of the antimicrobial is recommended, but it may be given orally in less severe cases. Other treatments include sp | resistant to common drugs such as penicillin, ampicillin, chlortetra- cycline, oxytetracycline, and spectinomycin. Ceftiofur, enrofloxacin, and trimethoprim/sulfamethoxazole are good choices in the absence of individual isolate testing. Since S. aureus infection is an individual animal prob- lem, there is usually no need to treat",NEEDS_REVIEW
SRC-0074,Diseases of Swine 11e Chapter 60 Staphylococcosis,tetracyclines,tetracycline,954; 955,susceptibility_candidate,standard_review,"bial resistance (Futagawa‐ Saito et al. 2009). Although regional differences exist, resistance to penicillin, erythromycin, streptomycin, sul- fonamides, and tetracycline is a frequent occurrence. In addition, genetic elements conferring methicillin and zinc resistance have been reported in S. hyicus (Park et al. 2013b; Slifi | for appropriate antimicrobial agent is recommended since many isolates are resistant to common drugs such as penicillin, ampicillin, chlortetra- cycline, oxytetracycline, and spectinomycin. Ceftiofur, enrofloxacin, and trimethoprim/sulfamethoxazole are good choices in the absence of individual isolate testing. Since S. aureu",NEEDS_REVIEW
SRC-0074,Diseases of Swine 11e Chapter 60 Staphylococcosis,trimethoprim_sulfa,trimethoprim,954; 955,treatment_or_control_candidate,standard_review,"is recommended to provide evidence of the appropriate treatment. In the absence of drug suscepti- bility results, ceftiofur, enrofloxacin, and combination of trimethoprim/sulfamethoxazole and lincomycin are best choices. Injection of the antimicrobial is recommended, but it may be given orally in less severe cases. Other trea | isolates are resistant to common drugs such as penicillin, ampicillin, chlortetra- cycline, oxytetracycline, and spectinomycin. Ceftiofur, enrofloxacin, and trimethoprim/sulfamethoxazole are good choices in the absence of individual isolate testing. Since S. aureus infection is an individual animal prob- lem, there is usually",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,amoxicillin,amoxicillin,967,susceptibility_candidate,standard_review,"61 Streptococcosis 943 number of isolates were shown to be moderately susceptible to penicillin, but the sensitivity rate to amoxicillin and ampicillin was around 90% (Dee and Corey 1993). Even if MIC values for penicillin may gradually increase with time, pigs infected with strains showing h",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,ampicillin,ampicillin,966; 967,susceptibility_candidate,standard_review,"ons (MICs) in isolates from Europe showed that emergence of resistance among S. suis derived from swine clinical cases appeared to be limited. Resistance to ampicillin, ceftiofur, enrofloxacin, florfenicol, penicillin, and tri- methoprim/sulfamethoxazole was low, whereas that to tetracycline was constantly very high (El Gar | 61 Streptococcosis 943 number of isolates were shown to be moderately susceptible to penicillin, but the sensitivity rate to amoxicillin and ampicillin was around 90% (Dee and Corey 1993). Even if MIC values for penicillin may gradually increase with time, pigs infected with strains showing higher MICs may",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,ceftiofur,ceftiofur,966; 967,treatment_or_control_candidate,high_review,"n isolates from Europe showed that emergence of resistance among S. suis derived from swine clinical cases appeared to be limited. Resistance to ampicillin, ceftiofur, enrofloxacin, florfenicol, penicillin, and tri- methoprim/sulfamethoxazole was low, whereas that to tetracycline was constantly very high (El Garch et al. | robials have been described and may differ between regions (Marie et al. 2002; Vela et al. 2005). MacInnes and Desrosiers (1999) suggested that ampi- cillin, ceftiofur, gentamicin, tiamulin, and a combination of trimethoprim and a sulfonamide are the most useful antibacterial products for parenteral treatment. However, the",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,danofloxacin_marbofloxacin,danofloxacin,971,treatment_or_control_candidate,high_review,"aughter- house in Spain (Cardoso‐Toset et al. 2015). Beta‐hemolytic streptococci are sensitive to beta‐­ lactam antibiotics. High MIC values to tetracyclines, danofloxacin, spectinomycin, tiamulin, and clindamycin have also been reported (Moreno et al. 2016). Long‐act- ing antibacterial agents may be beneficial, and treatment s",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,dexamethasone,dexamethasone,967,treatment_or_control_candidate,standard_review,"aily, and new cases treated. In segregated early weaned pigs with acute S. suis meningitis, excellent results were obtained with injection of penicillin and dexamethasone (Varela et al. 2013). In outbreaks where response to parenteral treatment of acute cases is poor, it is advisable to treat all the pigs in a pen when one is",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,enrofloxacin,enrofloxacin,966,susceptibility_candidate,high_review,"from Europe showed that emergence of resistance among S. suis derived from swine clinical cases appeared to be limited. Resistance to ampicillin, ceftiofur, enrofloxacin, florfenicol, penicillin, and tri- methoprim/sulfamethoxazole was low, whereas that to tetracycline was constantly very high (El Garch et al. 2016; van Hout",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,florfenicol,florfenicol,966,susceptibility_candidate,standard_review,"owed that emergence of resistance among S. suis derived from swine clinical cases appeared to be limited. Resistance to ampicillin, ceftiofur, enrofloxacin, florfenicol, penicillin, and tri- methoprim/sulfamethoxazole was low, whereas that to tetracycline was constantly very high (El Garch et al. 2016; van Hout et al. 2016",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,gentamicin,gentamicin,967,treatment_or_control_candidate,standard_review,"e been described and may differ between regions (Marie et al. 2002; Vela et al. 2005). MacInnes and Desrosiers (1999) suggested that ampi- cillin, ceftiofur, gentamicin, tiamulin, and a combination of trimethoprim and a sulfonamide are the most useful antibacterial products for parenteral treatment. However, the choice of a",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,penicillin_g,penicillin; penicillin g; potassium penicillin,966; 967; 969,treatment_or_control_candidate,standard_review,"rgence of resistance among S. suis derived from swine clinical cases appeared to be limited. Resistance to ampicillin, ceftiofur, enrofloxacin, florfenicol, penicillin, and tri- methoprim/sulfamethoxazole was low, whereas that to tetracycline was constantly very high (El Garch et al. 2016; van Hout et al. 2016). However, | e it rapidly achieves high plasma levels and diffuses well into the extracellular space (Denicourt and Le Coz 2000). In other studies, use of ampicillin and penicillin G did not significantly reduce disease in animals exposed to a coinfection with S. suis and PRRSV (Halbur et al. 2000; Schmitt et al. 2001). They found that t",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,spectinomycin,spectinomycin,971,treatment_or_control_candidate,standard_review,"in Spain (Cardoso‐Toset et al. 2015). Beta‐hemolytic streptococci are sensitive to beta‐­ lactam antibiotics. High MIC values to tetracyclines, danofloxacin, spectinomycin, tiamulin, and clindamycin have also been reported (Moreno et al. 2016). Long‐act- ing antibacterial agents may be beneficial, and treatment should be given",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,sulfonamides,sulfamethoxazole; sulfonamide,966; 967,treatment_or_control_candidate,standard_review,"suis derived from swine clinical cases appeared to be limited. Resistance to ampicillin, ceftiofur, enrofloxacin, florfenicol, penicillin, and tri- methoprim/sulfamethoxazole was low, whereas that to tetracycline was constantly very high (El Garch et al. 2016; van Hout et al. 2016). However, strains isolated from tonsils of hea | 2002; Vela et al. 2005). MacInnes and Desrosiers (1999) suggested that ampi- cillin, ceftiofur, gentamicin, tiamulin, and a combination of trimethoprim and a sulfonamide are the most useful antibacterial products for parenteral treatment. However, the choice of antimicrobials used for the treatment of dis- eased animals shoul",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,tetracyclines,tetracycline; tetracyclines,966; 970; 971,treatment_or_control_candidate,standard_review,"eared to be limited. Resistance to ampicillin, ceftiofur, enrofloxacin, florfenicol, penicillin, and tri- methoprim/sulfamethoxazole was low, whereas that to tetracycline was constantly very high (El Garch et al. 2016; van Hout et al. 2016). However, strains isolated from tonsils of healthy animals or from the environment o | l purulent lym- phadenitis (Real et al. 1992). Antibiotic treatment is not usually successful in abscessed swine or in elimination of carriers. Resistance to tetracycline has been reported (Lämmler and Bahr 1996). Vaccination is possible but has not been widely used since the condition is not widespread. Streptococcus porcinu",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,tiamulin,tiamulin,967; 971,treatment_or_control_candidate,standard_review,"ribed and may differ between regions (Marie et al. 2002; Vela et al. 2005). MacInnes and Desrosiers (1999) suggested that ampi- cillin, ceftiofur, gentamicin, tiamulin, and a combination of trimethoprim and a sulfonamide are the most useful antibacterial products for parenteral treatment. However, the choice of antimicrobi | oso‐Toset et al. 2015). Beta‐hemolytic streptococci are sensitive to beta‐­ lactam antibiotics. High MIC values to tetracyclines, danofloxacin, spectinomycin, tiamulin, and clindamycin have also been reported (Moreno et al. 2016). Long‐act- ing antibacterial agents may be beneficial, and treatment should be given before the",NEEDS_REVIEW
SRC-0076,Diseases of Swine 11e Chapter 61 Streptococcosis continuation,trimethoprim_sulfa,trimethoprim,967,treatment_or_control_candidate,standard_review,"ions (Marie et al. 2002; Vela et al. 2005). MacInnes and Desrosiers (1999) suggested that ampi- cillin, ceftiofur, gentamicin, tiamulin, and a combination of trimethoprim and a sulfonamide are the most useful antibacterial products for parenteral treatment. However, the choice of antimicrobials used for the treatment of dis- e",NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,bacitracin_methylene_disalicylate,bacitracin,983,treatment_or_control_candidate,standard_review,"osin) that may also be useful for treatment and control of SD when used through the water and followed by in‐feed medication. Other antimicrobials including bacitracin, spiramycin, gentamicin, dimetridazole, roni- dazole, virginiamycin, olaquindox, and carbadox have been used for treatment and prevention of SD. Unfortunatel",NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,carbadox,carbadox,978; 983; 990,boundary_or_historical,high_review,"nd early weaning systems, but a recent reemergence of dis- ease has occurred both in the United States and in Canada (Burrough 2017). Routine medication with carbadox may also have suppressed the disease, as the incidence has increased again in areas of the world where carbadox has been withdrawn from use (Hampson et al. | ollowed by in‐feed medication. Other antimicrobials including bacitracin, spiramycin, gentamicin, dimetridazole, roni- dazole, virginiamycin, olaquindox, and carbadox have been used for treatment and prevention of SD. Unfortunately, resistance to several of these has been reported, and the availability of others is now gr",NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,colistin,colistin,976,treatment_or_control_candidate,high_review,enteric microbiota unless selective isolation medium is used. Agar should be made selective with the addition of 400 μg/mL spectinomycin and 25 μg/mL each of colistin and vancomycin to make CVS medium (Jenkinson and Wingar 1981). The more selective BJ medium (Kunkle and Kinyon 1988) containing lower concentrations of the,NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,dimetridazole_ronidazole,dimetridazole; ronidazole,983; 984; 990,treatment_or_control_candidate,high_review,"eatment and control of SD when used through the water and followed by in‐feed medication. Other antimicrobials including bacitracin, spiramycin, gentamicin, dimetridazole, roni- dazole, virginiamycin, olaquindox, and carbadox have been used for treatment and prevention of SD. Unfortunately, resistance to several of these has b | Section IV Bacterial Diseases 960 metronidazole may induce expression of the B. hyod- ysenteriae GTA, which in turn may increase transfer of resistance genes between strains (Stanton et al. 2008). Ionopho",NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,gentamicin,gentamicin,983,treatment_or_control_candidate,standard_review,"seful for treatment and control of SD when used through the water and followed by in‐feed medication. Other antimicrobials including bacitracin, spiramycin, gentamicin, dimetridazole, roni- dazole, virginiamycin, olaquindox, and carbadox have been used for treatment and prevention of SD. Unfortunately, resistance to several",NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,lincomycin,lincomycin,983; 984; 990,treatment_or_control_candidate,standard_review,"evels for 2–4 weeks to prevent reinfection. The drugs most commonly used to treat SD are the pleuromutilins tiamulin and valnemulin, as well as tylo- sin and lincomycin. Their dosage rates and potential side effects are listed in Table 62.2. Based on pharmacoki- netic properties and in vitro susceptibility data, pleuro- muti | ith 100 g/ton feed for 3 weeks, followed by in‐feed medication 40 g/ton feed Diarrhea, pruritus, erythema, rectal edema, and prolapse have been reported Lincomycin 8 mg/kg bw; po in drinking water for at least 5 days but not to exceed 10 days In‐feed medication 100 g/ton feed for 3 weeks or until signs of disease di",NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,olaquindox,olaquindox,983; 990,treatment_or_control_candidate,high_review,"the water and followed by in‐feed medication. Other antimicrobials including bacitracin, spiramycin, gentamicin, dimetridazole, roni- dazole, virginiamycin, olaquindox, and carbadox have been used for treatment and prevention of SD. Unfortunately, resistance to several of these has been reported, and the availability of ot | olates have been found to be suscep- tible to tylosin, and resistance to several antimicrobials, including tiamulin, has been recorded (Pringle et al. 2012). Olaquindox may be a useful prophylactic as it has MIC values <1.0 μg/mL against B. pilosicoli, and the spirochete could not be isolated from herds previously receiving",NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,spectinomycin,spectinomycin,976,treatment_or_control_candidate,standard_review,by other anaerobic members of the enteric microbiota unless selective isolation medium is used. Agar should be made selective with the addition of 400 μg/mL spectinomycin and 25 μg/mL each of colistin and vancomycin to make CVS medium (Jenkinson and Wingar 1981). The more selective BJ medium (Kunkle and Kinyon 1988) containin,NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,tiamulin,tiamulin,983; 984; 990,treatment_or_control_candidate,standard_review,"y be fol- lowed by in‐feed medication at reduced levels for 2–4 weeks to prevent reinfection. The drugs most commonly used to treat SD are the pleuromutilins tiamulin and valnemulin, as well as tylo- sin and lincomycin. Their dosage rates and potential side effects are listed in Table 62.2. Based on pharmacoki- netic prope | level, duration of administration, and side effects for four drugs commonly used for the treatment of swine dysentery. Drug Dosage and duration Side effects Tiamulin 10 mg/kg bw; im for 1–3 days 8 mg/kg bw; po for 5–7 days in drinking water In‐feed medication with 100–180 ppm for 10–14 days, followed by 30–40 ppm for",NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,tylosin,tylosin,983; 984; 990,treatment_or_control_candidate,standard_review,"risk of emerging resistance to pleuromuti- lins, other drugs should be used if MIC determinations or herd records indicate their efficacy. Resistance to both tylosin and lincomycin frequently occurs in Brachyspira species (Hommez et al. 1998; Karlsson et al. 2003). Macrolide and lincosamide resistance may be caused by | rgy, depression, erythema, edema, pyrexia, ataxia, anorexia, and deaths have been reported. Lethal side effects may occur in combination with ionophores Tylosin 10 mg/kg bw; im twice daily for 3 days followed by appropriate in‐feed or water medication 5–10 mg/kg bw; po in drinking water for 5–7 days Followed by i",NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,tylvalosin,tylvalosin,983,treatment_or_control_candidate,standard_review,(Hillen et al. 2014; Karlsson et al. 1999). Multidrug‐resistant strains of B. hyodysenteriae are also increasing (Duinhof et al. 2008; Šperling et al. 2011). Tylvalosin is a modification of an older drug (acetylis- ovaleryltylosin) that may also be useful for treatment and control of SD when used through the water and followe,NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,valnemulin,valnemulin,983; 984; 990,treatment_or_control_candidate,standard_review,"ed by in‐feed medication at reduced levels for 2–4 weeks to prevent reinfection. The drugs most commonly used to treat SD are the pleuromutilins tiamulin and valnemulin, as well as tylo- sin and lincomycin. Their dosage rates and potential side effects are listed in Table 62.2. Based on pharmacoki- netic properties and in vi | followed by 30–40 ppm for 2–4 weeks Rare: erythema. Local reactions at the injection site. Lethal side effects may occur in combination with ionophores Valnemulin In‐feed medication 3–4 mg/kg bw for 1–4 weeks Adverse effects including lethargy, depression, erythema, edema, pyrexia, ataxia, anorexia, and deaths hav",NEEDS_REVIEW
SRC-0077,Diseases of Swine 11e Chapter 62 Swine Dysentery and Brachyspiral Colitis,virginiamycin,virginiamycin,983,treatment_or_control_candidate,standard_review,"en used through the water and followed by in‐feed medication. Other antimicrobials including bacitracin, spiramycin, gentamicin, dimetridazole, roni- dazole, virginiamycin, olaquindox, and carbadox have been used for treatment and prevention of SD. Unfortunately, resistance to several of these has been reported, and the availa",NEEDS_REVIEW
SRC-0079,Diseases of Swine 11e Chapter 64 Miscellaneous Bacterial Infections,amoxicillin_clavulanic_acid,clavulanic,1010,treatment_or_control_candidate,standard_review,ski et al. 2004). Prevention and control B. pseudomallei is resistant in vitro to aminoglycosides but susceptible to some cephalosporins and to amoxicil- lin: clavulanic acid. The disease can be prevented by use of clean or chlorinated water supplies and preventing access to contaminated soil. As the disease is of public hea,NEEDS_REVIEW
SRC-0079,Diseases of Swine 11e Chapter 64 Miscellaneous Bacterial Infections,ampicillin,ampicillin,1006,treatment_or_control_candidate,standard_review,"003). Antibiotics are frequently effective, but relapses occur, and early slaughter of affected animals is recommended. Prolonged treatment for 20 days with ampicillin given at 20 mg/kg has been suggested (Wendt and Sobestiansky 1995). Chronically affected animals in poor bodily condition and those that have not responded",NEEDS_REVIEW
SRC-0079,Diseases of Swine 11e Chapter 64 Miscellaneous Bacterial Infections,enrofloxacin,enrofloxacin,1020,mention_candidate,high_review,utilizing silver stains. Isolation is by inoculation of fastidious agar broth enriched with fetal calf (25%) and rabbit (10%) serum with added rifampicin and enrofloxacin in anaerobic conditions. Growth can be purified by the inoculation of 0.22 μm pore size Millipore filters on FAA followed by streaking to produce the pinpoi,NEEDS_REVIEW
SRC-0079,Diseases of Swine 11e Chapter 64 Miscellaneous Bacterial Infections,lincomycin,lincomycin,1020,treatment_or_control_candidate,standard_review,"and control Treatment of individual pigs is possible using parenteral antimicrobials but is rarely carried out, as the condition does not warrant it. Topical lincomycin–spectinomycin combinations have been used in cattle to treat T. pedis. Local skin disinfection may also be of value. Improvement of environmental conditions",NEEDS_REVIEW
SRC-0079,Diseases of Swine 11e Chapter 64 Miscellaneous Bacterial Infections,neomycin,neomycin,1024,treatment_or_control_candidate,standard_review,"bsent clinical disease, Yersinia infections in swine are rarely treated, prevented, or otherwise controlled. Isolates are often sensitive to oxytetracycline, neomycin, sulfonamides, and spectinomycin. Presently there are insufficient data on how to reduce the prevalence of Yersinia spp. on infected farms. Control of foodb",NEEDS_REVIEW
SRC-0079,Diseases of Swine 11e Chapter 64 Miscellaneous Bacterial Infections,oxytetracycline,oxytetracycline,1009; 1024,treatment_or_control_candidate,standard_review,"). PCR kits are commer- cially available. Prevention and control Pigs with clinical anthrax can recover completely after penicillin treatment (Ferguson 1986). Oxytetracycline is effective against B. anthracis and may be used parenter- ally (Edgington 1990). Infection may persist for up to 21 days after infection in a population (R | et al. 2015). Absent clinical disease, Yersinia infections in swine are rarely treated, prevented, or otherwise controlled. Isolates are often sensitive to oxytetracycline, neomycin, sulfonamides, and spectinomycin. Presently there are insufficient data on how to reduce the prevalence of Yersinia spp. on infected farms. Contro",NEEDS_REVIEW
SRC-0079,Diseases of Swine 11e Chapter 64 Miscellaneous Bacterial Infections,penicillin_g,penicillin,1006; 1009; 1018; 1022,treatment_or_control_candidate,standard_review,"utial swabs, respectively, compared with 0 and 31% (14/45) by culture. Prevention and control A. suis is sensitive in vitro to several antibiotics including penicillin and tetracyclines (Biksi et al. 2003). Antibiotics are frequently effective, but relapses occur, and early slaughter of affected animals is recommended. Prol | al sam- ples by PCR (Drago et al. 2002). PCR kits are commer- cially available. Prevention and control Pigs with clinical anthrax can recover completely after penicillin treatment (Ferguson 1986). Oxytetracycline is effective against B. anthracis and may be used parenter- ally (Edgington 1990). Infection may persist for up to",NEEDS_REVIEW
SRC-0079,Diseases of Swine 11e Chapter 64 Miscellaneous Bacterial Infections,spectinomycin,spectinomycin,1020; 1024,treatment_or_control_candidate,standard_review,"Treatment of individual pigs is possible using parenteral antimicrobials but is rarely carried out, as the condition does not warrant it. Topical lincomycin–spectinomycin combinations have been used in cattle to treat T. pedis. Local skin disinfection may also be of value. Improvement of environmental conditions and particula | nia infections in swine are rarely treated, prevented, or otherwise controlled. Isolates are often sensitive to oxytetracycline, neomycin, sulfonamides, and spectinomycin. Presently there are insufficient data on how to reduce the prevalence of Yersinia spp. on infected farms. Control of foodborne disease is best accomplished",NEEDS_REVIEW
SRC-0079,Diseases of Swine 11e Chapter 64 Miscellaneous Bacterial Infections,sulfonamides,sulfonamide; sulfonamides,1024,treatment_or_control_candidate,standard_review,"cal disease, Yersinia infections in swine are rarely treated, prevented, or otherwise controlled. Isolates are often sensitive to oxytetracycline, neomycin, sulfonamides, and spectinomycin. Presently there are insufficient data on how to reduce the prevalence of Yersinia spp. on infected farms. Control of foodborne disease",NEEDS_REVIEW
SRC-0079,Diseases of Swine 11e Chapter 64 Miscellaneous Bacterial Infections,tetracyclines,tetracycline; tetracyclines,1006; 1009; 1013; 1015; 1022; 1024,treatment_or_control_candidate,standard_review,"espectively, compared with 0 and 31% (14/45) by culture. Prevention and control A. suis is sensitive in vitro to several antibiotics including penicillin and tetracyclines (Biksi et al. 2003). Antibiotics are frequently effective, but relapses occur, and early slaughter of affected animals is recommended. Prolonged treatment | PCR kits are commer- cially available. Prevention and control Pigs with clinical anthrax can recover completely after penicillin treatment (Ferguson 1986). Oxytetracycline is effective against B. anthracis and may be used parenter- ally (Edgington 1990). Infection may persist for up to 21 days after infection in a population (R",NEEDS_REVIEW
SRC-0079,Diseases of Swine 11e Chapter 64 Miscellaneous Bacterial Infections,trimethoprim_sulfa,trimethoprim,1022,treatment_or_control_candidate,standard_review,"wide range of antimicrobial agents including penicillin, tetracycline, and erythromy- cin. Some strains have been shown to be resistant to sul- fonamides and trimethoprim. Antimicrobial treatments only are poorly effective due to difficulty achieving ther- apeutic levels in abscesses. Abscesses may be removed surgically where",NEEDS_REVIEW
SRC-0080,Diseases of Swine 11e Chapter 65 External Parasites,amitraz,amitraz,1031; 1032; 1033,treatment_or_control_candidate,standard_review,"ly. The availability of certain products depends on the legislation of a particular country. Effective modern acaricides include phosmet, used as a pour‐on; amitraz, used as a spray; and the avermectins (ivermectin, doramectin, and moxidectin), which are given as injection. It is recom- mended that when using phosmet, a | ed from the progeny of Table 65.1 Products labeled for chemical treatment of external parasites of swine. Chemical Form Parasites affected Directions for use Amitraz Liquid concentrate Mites Spray pigs and surroundings, repeat in 7 days Coumaphos Liquid or solid concentrate Lice, flies, ticks, mites, myiasis maggots Spray",NEEDS_REVIEW
SRC-0080,Diseases of Swine 11e Chapter 65 External Parasites,doramectin,doramectin,1031; 1032,treatment_or_control_candidate,standard_review,"islation of a particular country. Effective modern acaricides include phosmet, used as a pour‐on; amitraz, used as a spray; and the avermectins (ivermectin, doramectin, and moxidectin), which are given as injection. It is recom- mended that when using phosmet, a small amount of the product be placed in the inner aspect of e | , myiasis maggots Spray premises and pigs Dichlorvos Liquid concentrate Flies Spray premises Deltamethrin Liquid concentrate Lice, ticks, flies Spray premises Doramectin Injectable solution Lice, mites, larval flies 200 μg/kg body weight Ivermectin Injectable solution Lice, mites 200 μg/kg body weight Piperonyl butoxide Liquid",NEEDS_REVIEW
SRC-0080,Diseases of Swine 11e Chapter 65 External Parasites,ivermectin,ivermectin,1031; 1032; 1033,treatment_or_control_candidate,standard_review,"s on the legislation of a particular country. Effective modern acaricides include phosmet, used as a pour‐on; amitraz, used as a spray; and the avermectins (ivermectin, doramectin, and moxidectin), which are given as injection. It is recom- mended that when using phosmet, a small amount of the product be placed in the inner | to prevent transmission to the young pigs. Therefore, control programs often focus on the breeding herd. Mercier et al. (2002) showed that a single dose of ivermectin (300 μg/kg body weight) given to sows 8 days before farrowing was very effective in pre- venting transmission of the mites to the piglets. Any sows with exte",NEEDS_REVIEW
SRC-0080,Diseases of Swine 11e Chapter 65 External Parasites,moxidectin,moxidectin,1031,treatment_or_control_candidate,standard_review,"rticular country. Effective modern acaricides include phosmet, used as a pour‐on; amitraz, used as a spray; and the avermectins (ivermectin, doramectin, and moxidectin), which are given as injection. It is recom- mended that when using phosmet, a small amount of the product be placed in the inner aspect of each ear. The ave",NEEDS_REVIEW
SRC-0080,Diseases of Swine 11e Chapter 65 External Parasites,permethrin_deltamethrin,deltamethrin; permethrin,1032,treatment_or_control_candidate,standard_review,"/kg body weight Ivermectin Injectable solution Lice, mites 200 μg/kg body weight Piperonyl butoxide Liquid concentrate Lice, fleas, flies, ticks Spray premises Permethrin Liquid concentrate Lice, ticks, mites, maggots, flies Spray premises and pigs Phosmet Liquid concentrate Lice, mites, ticks Topical application or treatment o",NEEDS_REVIEW
SRC-0080,Diseases of Swine 11e Chapter 65 External Parasites,phosmet_coumaphos,coumaphos; phosmet,1031; 1032,treatment_or_control_candidate,standard_review,"rer must be followed carefully. The availability of certain products depends on the legislation of a particular country. Effective modern acaricides include phosmet, used as a pour‐on; amitraz, used as a spray; and the avermectins (ivermectin, doramectin, and moxidectin), which are given as injection. It is recom- mended | butoxide Liquid concentrate Lice, fleas, flies, ticks Spray premises Permethrin Liquid concentrate Lice, ticks, mites, maggots, flies Spray premises and pigs Phosmet Liquid concentrate Lice, mites, ticks Topical application or treatment of back rubbers. Do not apply to sick or suckling pigs Tetrachlorvinphos Feed concentra",NEEDS_REVIEW
SRC-0081,Diseases of Swine 11e Chapter 66 Coccidia and Other Protozoa,amprolium,amprolium,1043,susceptibility_candidate,standard_review,"y of farrowing, and for about 1 week after farrowing. Colostrum and placentas from several sows were examined microscopically for parasites. A coccidiostat (amprolium HC1, Amprol 25% feed grade) was given to half of the sows on each farm. Eimeria species were the only coccidia seen in the feces of sows. None of the sows g",NEEDS_REVIEW
SRC-0081,Diseases of Swine 11e Chapter 66 Coccidia and Other Protozoa,fenbendazole,fenbendazole,1049,treatment_or_control_candidate,standard_review,"e that most pigs infected with Giardia have assemblage E with few having other assemblages. No drugs are approved for treating giardiasis in swine. However, fenbendazole and albendazole have been used to treat Giardia in dogs. Cysts are infectious when passed in the feces but can be rendered noninfectious by desicca- tion, ma",NEEDS_REVIEW
SRC-0081,Diseases of Swine 11e Chapter 66 Coccidia and Other Protozoa,ponazuril,ponazuril,1045,treatment_or_control_candidate,standard_review,"ndii for farm pigs. Treatment and control Because porcine toxoplasmosis is usually subclinical, lit- tle is known about the treatment of the disease in swine. Ponazuril (closely related to toltrazuril) is effective against acute toxoplasmosis in mice and should also be effective in swine. Control of T. gondii infection in pi",NEEDS_REVIEW
SRC-0081,Diseases of Swine 11e Chapter 66 Coccidia and Other Protozoa,toltrazuril,toltrazuril,1043; 1045,treatment_or_control_candidate,standard_review,"ate anticoccidial activity of drugs in weaned or finishing pigs are of no value in predicting the ability of these drugs to control disease in nursing pigs. Toltrazuril is an effective means of treating coccidiosis in nursing piglets. A single dose of 20 mg/kg given at 3 days of age decreases clinical signs (Skampardonis et | and control Because porcine toxoplasmosis is usually subclinical, lit- tle is known about the treatment of the disease in swine. Ponazuril (closely related to toltrazuril) is effective against acute toxoplasmosis in mice and should also be effective in swine. Control of T. gondii infection in pigs is important because of publ",NEEDS_REVIEW
